1	0.005243176893775304
2	0.00485524314726696
3	0.004440259048300176
4	0.006833345670877561
5	0.004892373044902003
6	0.004618449910447933
7	0.004461239969698862
8	0.004933369936513929
9	0.004394973454732971
10	0.004660748846170128
11	0.004479674052118488
12	0.00468847494406355
13	0.004595883476836019
14	0.004506648104233854
15	0.004620646361779069
16	0.004673022490757956
17	0.0047122445239261915
18	0.004448094967140955
19	0.004523245734000589
20	0.004554079402006475
21	0.0045751473222876895
22	0.00443863152855994
23	0.004887185699279836
24	0.004647854046856808
25	0.004489640162363472
26	0.0044202418786865386
27	0.004835371251623647
28	0.004531641046536139
29	0.00449103174362667
30	0.004680668082401911
31	0.0046464655898019605
32	0.004493407086736308
33	0.00441634993748069
34	0.004479378717586179
35	0.004278001033025753
36	0.004462443536992436
37	0.00443951250400481
38	0.004471397362706754
39	0.004744996575988131
40	0.004428698034644019
41	0.004578908086858195
42	0.0043913508410207604
43	0.004330095101896725
44	0.004684410849741734
45	0.004382818449476075
46	0.00465671435727977
47	0.004326482217417081
48	0.004755361878681053
49	0.0043767654318732415
50	0.004300288811039109
51	0.004269954770558379
52	0.0043829295002884095
53	0.004327582587847777
54	0.004396451939444731
55	0.0048502278226260544
56	0.0044893222638007066
57	0.004425660687137278
58	0.004678094172568507
59	0.004614072354753409
60	0.004656493638007084
61	0.004523446364589075
62	0.004535613248834051
63	0.004499682035823439
64	0.0043741409307216875
65	0.004405844336549666
66	0.004256500639934124
67	0.004390831822848373
68	0.004462710372397241
69	0.004482513952655703
70	0.004391371741707053
71	0.004289540592468673
72	0.004337560412830832
73	0.004456858577394701
74	0.004448742393304469
75	0.00445739746433778
76	0.004636074527276955
77	0.004632683190100666
78	0.004458018674021191
79	0.0044291314335785596
80	0.004382412768483496
81	0.004308596132219653
82	0.0044185137816578355
83	0.0043455532817975005
84	0.0044987053879219216
85	0.004393664102752372
86	0.004268488817637852
87	0.004575652321155872
88	0.004430374959964307
89	0.004354807642849824
90	0.004328297678308393
91	0.004308378227272667
92	0.004307970454702253
93	0.004347993715235209
94	0.004450293770388554
95	0.004304240761818186
96	0.00453129391908712
97	0.004480556816282361
98	0.0044100145827409435
99	0.004610325938623061
100	0.004398996803383621
101	0.004361754399025316
102	0.004392506420838852
103	0.004444234918551798
104	0.004545944692454896
105	0.004433834005410553
106	0.004314809746670669
107	0.004574535382783268
108	0.004403108759754678
109	0.004940620733975279
110	0.004337044735441777
111	0.004439753769885306
112	0.004355436976706697
113	0.004295160573767985
114	0.004328974238580309
115	0.004505475155083538
116	0.004304819242082515
117	0.004626496172058297
118	0.004316461280965812
119	0.0043358771217922795
120	0.004648657536804534
121	0.004430153351103357
122	0.00436496920962987
123	0.004296210052996043
124	0.004387480145281831
125	0.004649691125235564
126	0.004372541197892952
127	0.004394603185333345
128	0.0043598458796633675
129	0.004319144853474892
130	0.004414502372427546
131	0.00450157397675506
132	0.004416851618518271
133	0.004221545901721279
134	0.00425829814025159
135	0.0043195552126711655
136	0.00443507629849991
137	0.004325192293015038
138	0.004641388593906898
139	0.004363672288085061
140	0.004242576315141543
141	0.004301921252846442
142	0.004366363964302981
143	0.004339662050332715
144	0.0042784336812027495
145	0.004382285129848385
146	0.00422446271155623
147	0.004211844917060775
148	0.0042357109320022065
149	0.004316670901632976
150	0.00427421473573973
151	0.004409412232928668
152	0.004471210017475479
153	0.00442420300937006
154	0.004351023036339605
155	0.004442329529295335
156	0.004466374682574235
157	0.004422854144163903
158	0.004438976107155793
159	0.004389735608331965
160	0.004247132248109596
161	0.004317129404397845
162	0.004443116709788704
163	0.004507334932474231
164	0.004299262457699485
165	0.0043292625359802215
166	0.004372051387955153
167	0.0043595518375419175
168	0.004258531612661691
169	0.0043678479646597655
170	0.0043234519250572225
171	0.004487101623017886
172	0.004464313215690123
173	0.004451024040761935
174	0.004387849961850787
175	0.0044632361147581455
176	0.004362052451635633
177	0.004372706630950383
178	0.00419003560270507
179	0.004444078371364504
180	0.004350922401109515
181	0.004351762094640544
182	0.0045257400773761
183	0.004436846810091586
184	0.004306400524703627
185	0.004249114572801535
186	0.004348289292578772
187	0.004264027271062467
188	0.00452215313027388
189	0.0043227367431256155
190	0.0044573950238454
191	0.004216867425931713
192	0.00420111451531104
193	0.004256502111227248
194	0.004527738475196182
195	0.004198987323091391
196	0.0044111431785551405
197	0.004244528473500744
198	0.004204843315197207
199	0.004446038954789415
200	0.004297628368178411
201	0.0043266098267035645
202	0.0043080592365357575
203	0.004269595344387519
204	0.004464608187132361
205	0.004454888139608644
206	0.004287912596090903
207	0.004237870525691004
208	0.004215642592611753
209	0.004263438597160757
210	0.004439683116826486
211	0.004370989430796662
212	0.004245782811226665
213	0.004237992113557446
214	0.004343678457003654
215	0.004316741796070634
216	0.004510981622571876
217	0.0043040796978246745
218	0.004330450568580661
219	0.0042471996108323804
220	0.004493768644557186
221	0.004314011923131189
222	0.004235562417195888
223	0.0043544877452544725
224	0.004468657113600645
225	0.004409716608617439
226	0.004410516048922312
227	0.004341492493719801
228	0.004253790435854029
229	0.004363395753100002
230	0.004328439618073648
231	0.0042173476914221155
232	0.004370637893501108
233	0.004310931356063199
234	0.004244511579470076
235	0.0043555262855468875
236	0.004437820690702482
237	0.0043195516744370275
238	0.004282547377523277
239	0.0044052738948314905
240	0.004405699462924621
241	0.004439374360492883
242	0.004415865066267355
243	0.004391750776585685
244	0.004394106949520375
245	0.004587760053216139
246	0.004421632409701899
247	0.004525215548121928
248	0.004344787221444197
249	0.004330596731334096
250	0.004353343110667906
